customer_id,gender,age,payment_method,age_group
C184272,Female,66.0,Credit Card,65+
C388379,Male,69.0,Credit Card,65+
C229390,Male,29.0,Debit Card,26-35
C324651,Female,65.0,Debit Card,51-65
C176866,Female,28.0,Credit Card,26-35
C216820,Female,57.0,Credit Card,51-65
C154963,Female,34.0,Cash,26-35
C251360,Female,41.0,Debit Card,36-50
C269950,Female,24.0,Cash,18-25
C237446,Female,65.0,Cash,51-65
C208333,Female,61.0,Credit Card,51-65
C298348,Female,62.0,Cash,51-65
C288406,Female,24.0,Debit Card,18-25
C298507,Female,43.0,Credit Card,36-50
C161412,Female,28.0,Cash,26-35
C444953,Male,46.0,Debit Card,36-50
C330547,Female,48.0,Credit Card,36-50
C502229,Female,36.0,Cash,36-50
C171091,Male,28.0,Cash,26-35
C308234,Male,35.0,Credit Card,26-35
C335256,Male,44.0,Debit Card,36-50
C206092,Female,50.0,Credit Card,36-50
C292335,Female,25.0,Credit Card,18-25
C874673,Female,51.0,Cash,51-65
C582476,Male,46.0,Credit Card,36-50
C135705,Female,43.0,Cash,36-50
C290384,Female,28.0,Debit Card,26-35
C473319,Female,20.0,Cash,18-25
C231840,Female,29.0,Debit Card,26-35
C411374,Male,50.0,Credit Card,36-50
C190853,Male,60.0,Cash,51-65
C244896,Female,60.0,Debit Card,51-65
C153716,Female,60.0,Debit Card,51-65
C335381,Male,39.0,Credit Card,36-50
C346311,Female,62.0,Credit Card,51-65
C133455,Male,68.0,Credit Card,65+
C214758,Male,47.0,Credit Card,36-50
C289741,Female,40.0,Credit Card,36-50
C556738,Female,45.0,Cash,36-50
C552066,Male,56.0,Cash,51-65
C347365,Male,53.0,Cash,51-65
C417356,Female,28.0,Cash,26-35
C964477,Female,50.0,Cash,36-50
C262813,Male,61.0,Cash,51-65
C285743,Male,47.0,Credit Card,36-50
C138210,Male,66.0,Credit Card,65+
C174872,Female,42.0,Debit Card,36-50
C178595,Male,38.0,Cash,36-50
C332067,Female,52.0,Debit Card,51-65
C308621,Female,30.0,Cash,26-35
C235640,Female,59.0,Cash,51-65
C910287,Female,27.0,Cash,26-35
C665029,Male,18.0,Debit Card,18-25
C206454,Female,28.0,Credit Card,26-35
C962186,Male,43.0,Credit Card,36-50
C236194,Female,33.0,Credit Card,26-35
C249075,Male,30.0,Cash,26-35
C233626,Female,50.0,Cash,36-50
C193299,Female,63.0,Cash,51-65
C145612,Female,47.0,Cash,36-50
C277065,Male,61.0,Debit Card,51-65
C243669,Female,26.0,Cash,26-35
C490304,Male,36.0,Cash,36-50
C854064,Female,25.0,Cash,18-25
C213094,Male,27.0,Credit Card,26-35
C766231,Female,56.0,Cash,51-65
C175576,Male,34.0,Cash,26-35
C216918,Female,25.0,Credit Card,18-25
C202211,Male,24.0,Debit Card,18-25
C201765,Female,62.0,Debit Card,51-65
C262342,Female,51.0,Cash,51-65
C332592,Female,34.0,Cash,26-35
C331814,Female,31.0,Cash,26-35
C263426,Male,46.0,Cash,36-50
C221764,Male,22.0,Credit Card,18-25
C154369,Male,69.0,Credit Card,65+
C305148,Female,32.0,Credit Card,26-35
C296473,Female,39.0,Cash,36-50
C337793,Female,43.0,Cash,36-50
C108593,Male,26.0,Credit Card,26-35
C173818,Male,42.0,Cash,36-50
C811345,Female,34.0,Debit Card,26-35
C379724,Female,43.0,Debit Card,36-50
C816890,Male,28.0,Credit Card,26-35
C956186,Male,29.0,Debit Card,26-35
C145662,Female,25.0,Credit Card,18-25
C284813,Male,32.0,Cash,26-35
C200223,Female,43.0,Cash,36-50
C157685,Female,60.0,Credit Card,51-65
C217588,Female,49.0,Credit Card,36-50
C180017,Female,24.0,Cash,18-25
C237070,Male,37.0,Cash,36-50
C300422,Female,41.0,Debit Card,36-50
C306271,Male,52.0,Credit Card,51-65
C603476,Female,37.0,Credit Card,36-50
C125219,Female,47.0,Credit Card,36-50
C318346,Female,59.0,Cash,51-65
C212786,Male,45.0,Cash,36-50
C201814,Female,65.0,Cash,51-65
C319981,Female,36.0,Debit Card,36-50
C196063,Male,29.0,Cash,26-35
C181814,Male,46.0,Cash,36-50
C311241,Female,68.0,Cash,65+
C207802,Male,31.0,Credit Card,26-35
C322698,Female,31.0,Cash,26-35
C202413,Male,54.0,Credit Card,51-65
C320088,Female,21.0,Cash,18-25
C585618,Female,53.0,Credit Card,51-65
C312770,Female,68.0,Credit Card,65+
C270428,Male,60.0,Debit Card,51-65
C201691,Female,42.0,Cash,36-50
C473046,Female,40.0,Cash,36-50
C221833,Female,18.0,Debit Card,18-25
C198500,Female,31.0,Credit Card,26-35
C315832,Male,47.0,Cash,36-50
C326431,Female,56.0,Credit Card,51-65
C197789,Female,67.0,Cash,65+
C164200,Female,50.0,Credit Card,36-50
C573151,Female,66.0,Credit Card,65+
C185071,Female,33.0,Credit Card,26-35
C280730,Male,18.0,Cash,18-25
C137657,Female,44.0,Credit Card,36-50
C216416,Male,47.0,Credit Card,36-50
C112571,Female,51.0,Cash,51-65
C135380,Female,64.0,Credit Card,51-65
C897872,Male,29.0,Cash,26-35
C147695,Male,25.0,Cash,18-25
C186534,Female,33.0,Credit Card,26-35
C305311,Male,41.0,Cash,36-50
C231785,Male,49.0,Credit Card,36-50
C230743,Male,35.0,Credit Card,26-35
C160900,Female,69.0,Debit Card,65+
C288564,Female,35.0,Cash,26-35
C189807,Male,31.0,Credit Card,26-35
C237747,Female,66.0,Cash,65+
C195140,Female,54.0,Credit Card,51-65
C132788,Female,37.0,Cash,36-50
C196401,Male,52.0,Debit Card,51-65
C458103,Female,47.0,Credit Card,36-50
C180724,Female,44.0,Cash,36-50
C205427,Female,23.0,Credit Card,18-25
C851717,Female,64.0,Cash,51-65
C769900,Female,40.0,Credit Card,36-50
C322578,Male,53.0,Cash,51-65
C293405,Male,48.0,Cash,36-50
C257671,Male,36.0,Cash,36-50
C291002,Female,34.0,Credit Card,26-35
C203391,Female,60.0,Cash,51-65
C106279,Female,57.0,Cash,51-65
C629950,Male,61.0,Cash,51-65
C339469,Male,60.0,Cash,51-65
C317964,Male,56.0,Credit Card,51-65
C793393,Female,21.0,Credit Card,18-25
C244523,Female,38.0,Credit Card,36-50
C257625,Male,45.0,Credit Card,36-50
C297032,Male,29.0,Debit Card,26-35
C934262,Female,38.0,Debit Card,36-50
C154034,Female,33.0,Cash,26-35
C214534,Male,56.0,Credit Card,51-65
C250533,Male,35.0,Credit Card,26-35
C308763,Male,22.0,Debit Card,18-25
C481284,Male,28.0,Credit Card,26-35
C183252,Female,65.0,Credit Card,51-65
C161089,Female,34.0,Cash,26-35
C227382,Female,67.0,Cash,65+
C173770,Male,54.0,Credit Card,51-65
C418281,Female,32.0,Cash,26-35
C227839,Female,59.0,Credit Card,51-65
C324335,Male,59.0,Credit Card,51-65
C468550,Male,52.0,Cash,51-65
C240830,Female,42.0,Cash,36-50
C201147,Female,19.0,Credit Card,18-25
C770534,Male,67.0,Debit Card,65+
C188622,Female,27.0,Debit Card,26-35
C196221,Female,31.0,Debit Card,26-35
C136885,Female,19.0,Credit Card,18-25
C180308,Female,56.0,Debit Card,51-65
C194181,Male,33.0,Credit Card,26-35
C270908,Male,61.0,Cash,51-65
C144730,Female,46.0,Credit Card,36-50
C263433,Female,57.0,Debit Card,51-65
C221879,Female,33.0,Credit Card,26-35
C183078,Male,53.0,Cash,51-65
C145429,Female,69.0,Cash,65+
C221038,Male,55.0,Cash,51-65
C211238,Female,42.0,Cash,36-50
C297534,Male,41.0,Cash,36-50
C128363,Female,61.0,Cash,51-65
C274809,Female,58.0,Credit Card,51-65
C719726,Male,61.0,Cash,51-65
C338849,Male,43.0,Debit Card,36-50
C137702,Male,47.0,Cash,36-50
C624968,Female,54.0,Credit Card,51-65
C383253,Female,69.0,Debit Card,65+
C210669,Female,58.0,Credit Card,51-65
C226932,Male,49.0,Debit Card,36-50
C317728,Female,32.0,Credit Card,26-35
C520961,Male,29.0,Cash,26-35
C263131,Male,40.0,Credit Card,36-50
C257333,Female,42.0,Credit Card,36-50
C303411,Female,18.0,Cash,18-25
C658363,Male,35.0,Debit Card,26-35
C312412,Male,22.0,Cash,18-25
C597478,Male,31.0,Cash,26-35
C310673,Male,25.0,Credit Card,18-25
C157221,Female,47.0,Credit Card,36-50
C284895,Female,58.0,Cash,51-65
C264940,Female,51.0,Cash,51-65
C159296,Male,22.0,Cash,18-25
C247290,Male,23.0,Debit Card,18-25
C133984,Female,46.0,Cash,36-50
C201928,Female,23.0,Debit Card,18-25
C202323,Male,63.0,Cash,51-65
C458216,Female,33.0,Cash,26-35
C256587,Female,69.0,Debit Card,65+
C232314,Male,33.0,Cash,26-35
C262647,Female,42.0,Credit Card,36-50
C327490,Male,20.0,Cash,18-25
C138852,Male,69.0,Credit Card,65+
C784938,Female,23.0,Cash,18-25
C155328,Male,18.0,Cash,18-25
C522627,Female,31.0,Debit Card,26-35
C467558,Female,24.0,Credit Card,18-25
C238911,Female,46.0,Debit Card,36-50
C277332,Male,19.0,Credit Card,18-25
C969536,Male,49.0,Credit Card,36-50
C392957,Female,23.0,Debit Card,18-25
C208901,Male,30.0,Cash,26-35
C267641,Female,59.0,Credit Card,51-65
C263467,Male,23.0,Cash,18-25
C243454,Male,34.0,Debit Card,26-35
C220949,Female,63.0,Credit Card,51-65
C330625,Female,29.0,Cash,26-35
C142570,Male,29.0,Cash,26-35
C317758,Male,40.0,Debit Card,36-50
C340206,Female,58.0,Cash,51-65
C240567,Male,38.0,Credit Card,36-50
C202891,Male,23.0,Cash,18-25
C311054,Female,67.0,Cash,65+
C187860,Female,66.0,Cash,65+
C280076,Male,41.0,Cash,36-50
C250961,Male,33.0,Credit Card,26-35
C243537,Female,39.0,Credit Card,36-50
C284519,Male,57.0,Cash,51-65
C334881,Female,23.0,Cash,18-25
C143412,Female,53.0,Debit Card,51-65
C218877,Female,49.0,Credit Card,36-50
C313833,Male,29.0,Cash,26-35
C312460,Female,33.0,Credit Card,26-35
C311599,Female,47.0,Cash,36-50
C976729,Female,55.0,Cash,51-65
C198210,Female,26.0,Cash,26-35
C232551,Male,54.0,Debit Card,51-65
C235508,Male,18.0,Debit Card,18-25
C941435,Female,48.0,Cash,36-50
C204451,Male,19.0,Cash,18-25
C103995,Female,39.0,Credit Card,36-50
C262720,Male,47.0,Credit Card,36-50
C206170,Female,61.0,Cash,51-65
C203849,Male,63.0,Credit Card,51-65
C457851,Female,35.0,Credit Card,26-35
C310869,Female,24.0,Debit Card,18-25
C298511,Male,59.0,Cash,51-65
C100545,Male,68.0,Credit Card,65+
C138059,Female,53.0,Cash,51-65
C253359,Male,40.0,Cash,36-50
C172614,Female,62.0,Debit Card,51-65
C227136,Female,42.0,Credit Card,36-50
C727616,Male,46.0,Cash,36-50
C295003,Female,52.0,Credit Card,51-65
C293098,Male,53.0,Debit Card,51-65
C242635,Female,27.0,Cash,26-35
C319268,Female,38.0,Cash,36-50
C219451,Female,48.0,Cash,36-50
C200530,Male,30.0,Cash,26-35
C308371,Female,48.0,Debit Card,36-50
C320518,Female,38.0,Debit Card,36-50
C770035,Female,33.0,Cash,26-35
C260219,Female,21.0,Credit Card,18-25
C166297,Male,22.0,Cash,18-25
C316175,Male,67.0,Debit Card,65+
C980059,Female,28.0,Cash,26-35
C323941,Male,24.0,Cash,18-25
C555149,Male,43.0,Credit Card,36-50
C104923,Male,44.0,Cash,36-50
C506197,Female,49.0,Cash,36-50
C258668,Male,39.0,Cash,36-50
C311449,Female,41.0,Cash,36-50
C175670,Female,64.0,Credit Card,51-65
C272744,Male,65.0,Cash,51-65
C589953,Male,62.0,Credit Card,51-65
C178674,Female,19.0,Cash,18-25
C101365,Female,35.0,Credit Card,26-35
C145896,Female,49.0,Credit Card,36-50
C610108,Male,42.0,Cash,36-50
C355955,Male,45.0,Debit Card,36-50
C700748,Female,26.0,Credit Card,26-35
C211045,Male,51.0,Credit Card,51-65
C205544,Male,50.0,Cash,36-50
C322004,Female,44.0,Credit Card,36-50
C249629,Female,26.0,Cash,26-35
C791530,Female,64.0,Debit Card,51-65
C301247,Female,27.0,Debit Card,26-35
C263858,Female,27.0,Cash,26-35
C231217,Female,50.0,Cash,36-50
C245187,Male,34.0,Credit Card,26-35
C199792,Female,28.0,Cash,26-35
C204720,Female,37.0,Cash,36-50
C750289,Male,40.0,Cash,36-50
C239563,Male,68.0,Cash,65+
C223002,Male,42.0,Credit Card,36-50
C280614,Female,32.0,Credit Card,26-35
C244428,Female,45.0,Cash,36-50
C617559,Female,39.0,Credit Card,36-50
C231287,Male,54.0,Credit Card,51-65
C215958,Male,26.0,Credit Card,26-35
C152075,Female,39.0,Cash,36-50
C144960,Female,23.0,Debit Card,18-25
C339683,Female,37.0,Credit Card,36-50
C659151,Female,31.0,Cash,26-35
C164708,Male,49.0,Credit Card,36-50
C103930,Male,61.0,Cash,51-65
C733582,Male,45.0,Cash,36-50
C290054,Female,68.0,Credit Card,65+
C167218,Female,38.0,Debit Card,36-50
C320410,Female,49.0,Credit Card,36-50
C140873,Male,39.0,Credit Card,36-50
C300407,Female,20.0,Credit Card,18-25
C216335,Female,50.0,Credit Card,36-50
C181330,Female,45.0,Debit Card,36-50
C253672,Male,47.0,Debit Card,36-50
C201519,Male,62.0,Cash,51-65
C104794,Male,30.0,Credit Card,26-35
C191572,Male,60.0,Debit Card,51-65
C320010,Male,18.0,Cash,18-25
C293130,Female,52.0,Cash,51-65
C467178,Female,36.0,Cash,36-50
C203807,Male,43.0,Cash,36-50
C185991,Male,59.0,Cash,51-65
C133932,Male,24.0,Cash,18-25
C108119,Female,46.0,Credit Card,36-50
C195813,Male,26.0,Cash,26-35
C885901,Male,49.0,Cash,36-50
C275878,Female,34.0,Cash,26-35
C297471,Male,46.0,Cash,36-50
C187290,Female,45.0,Credit Card,36-50
C251974,Female,44.0,Debit Card,36-50
C266124,Male,40.0,Cash,36-50
C457425,Male,31.0,Credit Card,26-35
C490489,Female,24.0,Debit Card,18-25
C219194,Male,50.0,Cash,36-50
C431969,Female,36.0,Cash,36-50
C285934,Female,20.0,Credit Card,18-25
C152235,Female,27.0,Credit Card,26-35
C108731,Female,67.0,Cash,65+
C305210,Male,50.0,Credit Card,36-50
C328518,Female,40.0,Credit Card,36-50
C678263,Female,22.0,Credit Card,18-25
C262005,Female,19.0,Debit Card,18-25
C326551,Female,28.0,Cash,26-35
C285685,Female,66.0,Cash,65+
C296650,Male,21.0,Cash,18-25
C421647,Male,68.0,Debit Card,65+
C221225,Female,47.0,Debit Card,36-50
C189576,Male,55.0,Credit Card,51-65
C238455,Female,63.0,Credit Card,51-65
C167871,Male,21.0,Cash,18-25
C673634,Female,38.0,Cash,36-50
C328616,Female,29.0,Cash,26-35
C283991,Female,61.0,Cash,51-65
C194916,Female,41.0,Credit Card,36-50
C254840,Male,22.0,Credit Card,18-25
C410895,Male,43.0,Credit Card,36-50
C127397,Male,52.0,Debit Card,51-65
C119820,Female,29.0,Credit Card,26-35
C136837,Female,39.0,Cash,36-50
C976206,Male,49.0,Credit Card,36-50
C281619,Female,57.0,Cash,51-65
C191344,Female,30.0,Debit Card,26-35
C870056,Female,22.0,Credit Card,18-25
C190491,Female,25.0,Cash,18-25
C149556,Female,58.0,Cash,51-65
C285930,Female,37.0,Cash,36-50
C528031,Female,64.0,Cash,51-65
C273901,Male,57.0,Credit Card,51-65
C757023,Female,29.0,Credit Card,26-35
C199726,Male,45.0,Cash,36-50
C294967,Female,52.0,Cash,51-65
C248045,Female,58.0,Credit Card,51-65
C113985,Female,39.0,Cash,36-50
C102524,Female,50.0,Credit Card,36-50
C242936,Male,34.0,Credit Card,26-35
C334526,Female,38.0,Cash,36-50
C536031,Female,62.0,Credit Card,51-65
C551715,Female,39.0,Debit Card,36-50
C767431,Female,60.0,Credit Card,51-65
C854043,Female,42.0,Credit Card,36-50
C152445,Male,23.0,Credit Card,18-25
C240951,Female,50.0,Cash,36-50
C326478,Male,45.0,Cash,36-50
C223932,Male,43.0,Credit Card,36-50
C226548,Male,40.0,Cash,36-50
C637452,Male,19.0,Credit Card,18-25
C288525,Female,46.0,Cash,36-50
C265565,Male,28.0,Credit Card,26-35
C295561,Male,18.0,Cash,18-25
C297544,Male,61.0,Credit Card,51-65
C216751,Female,22.0,Credit Card,18-25
C238589,Female,69.0,Credit Card,65+
C991666,Female,25.0,Cash,18-25
C115353,Male,59.0,Cash,51-65
C266891,Female,21.0,Cash,18-25
C281143,Male,68.0,Debit Card,65+
C256477,Male,60.0,Debit Card,51-65
C376347,Male,68.0,Cash,65+
C295514,Male,37.0,Credit Card,36-50
C296901,Male,55.0,Debit Card,51-65
C317423,Female,66.0,Credit Card,65+
C142712,Male,42.0,Cash,36-50
C133669,Female,59.0,Credit Card,51-65
C122692,Female,23.0,Cash,18-25
C655887,Female,19.0,Cash,18-25
C142889,Female,36.0,Cash,36-50
C253218,Male,30.0,Debit Card,26-35
C324697,Female,44.0,Cash,36-50
C279590,Male,67.0,Cash,65+
C672860,Female,56.0,Debit Card,51-65
C110729,Female,33.0,Cash,26-35
C254986,Male,23.0,Credit Card,18-25
C684176,Female,30.0,Debit Card,26-35
C256807,Female,31.0,Debit Card,26-35
C277775,Male,41.0,Credit Card,36-50
C229553,Female,27.0,Credit Card,26-35
C317760,Male,36.0,Cash,36-50
C645130,Female,46.0,Credit Card,36-50
C219964,Female,56.0,Cash,51-65
C182341,Female,32.0,Cash,26-35
C105666,Male,49.0,Cash,36-50
C326507,Female,35.0,Cash,26-35
C206381,Male,22.0,Cash,18-25
C226665,Male,51.0,Cash,51-65
C866507,Female,30.0,Debit Card,26-35
C272537,Male,44.0,Cash,36-50
C315699,Male,30.0,Credit Card,26-35
C208321,Female,29.0,Cash,26-35
C810708,Female,57.0,Debit Card,51-65
C170994,Male,54.0,Cash,51-65
C969512,Female,41.0,Cash,36-50
C275116,Female,62.0,Credit Card,51-65
C254946,Male,33.0,Credit Card,26-35
C256020,Female,50.0,Cash,36-50
C236147,Female,21.0,Credit Card,18-25
C258118,Male,27.0,Credit Card,26-35
C256015,Female,32.0,Credit Card,26-35
C510991,Male,18.0,Credit Card,18-25
C169626,Female,24.0,Credit Card,18-25
C239908,Female,60.0,Cash,51-65
C878385,Female,39.0,Credit Card,36-50
C234448,Female,31.0,Credit Card,26-35
C281465,Male,61.0,Cash,51-65
C239848,Male,65.0,Credit Card,51-65
C188684,Female,30.0,Debit Card,26-35
C167361,Female,52.0,Cash,51-65
C116159,Male,61.0,Cash,51-65
C327673,Female,44.0,Credit Card,36-50
C326425,Male,34.0,Debit Card,26-35
C346457,Female,34.0,Credit Card,26-35
C182619,Male,64.0,Credit Card,51-65
C287445,Female,45.0,Debit Card,36-50
C120322,Male,39.0,Cash,36-50
C216140,Male,43.0,Credit Card,36-50
C939012,Male,26.0,Credit Card,26-35
C137886,Female,19.0,Cash,18-25
C107836,Female,41.0,Credit Card,36-50
C476539,Female,22.0,Debit Card,18-25
C174843,Female,53.0,Cash,51-65
C227819,Female,61.0,Credit Card,51-65
C320807,Female,63.0,Credit Card,51-65
C104596,Male,50.0,Credit Card,36-50
C160407,Female,35.0,Credit Card,26-35
C261463,Male,54.0,Debit Card,51-65
C328159,Male,43.0,Cash,36-50
C133757,Male,55.0,Cash,51-65
C563801,Female,27.0,Debit Card,26-35
C435388,Male,58.0,Credit Card,51-65
C141025,Female,60.0,Credit Card,51-65
C512184,Male,53.0,Cash,51-65
C298042,Female,64.0,Cash,51-65
C325914,Female,23.0,Cash,18-25
C605976,Female,65.0,Cash,51-65
C140926,Male,46.0,Cash,36-50
C112691,Female,24.0,Debit Card,18-25
C148368,Female,60.0,Cash,51-65
C296497,Female,24.0,Cash,18-25
C206316,Female,62.0,Cash,51-65
C229507,Female,32.0,Debit Card,26-35
C329482,Female,61.0,Credit Card,51-65
C245316,Male,59.0,Cash,51-65
C213291,Male,39.0,Credit Card,36-50
C206149,Male,45.0,Cash,36-50
C163217,Female,44.0,Cash,36-50
C229939,Female,56.0,Cash,51-65
C298522,Female,64.0,Cash,51-65
C228703,Female,32.0,Credit Card,26-35
C109409,Female,24.0,Cash,18-25
C565915,Male,20.0,Cash,18-25
C971963,Male,60.0,Debit Card,51-65
C159820,Male,43.0,Cash,36-50
C105587,Female,52.0,Debit Card,51-65
C185976,Female,53.0,Cash,51-65
C140432,Female,48.0,Credit Card,36-50
C256420,Male,33.0,Cash,26-35
C718743,Male,68.0,Debit Card,65+
C237692,Female,23.0,Debit Card,18-25
C338406,Female,61.0,Cash,51-65
C262526,Male,48.0,Debit Card,36-50
C315377,Male,41.0,Credit Card,36-50
C931817,Female,27.0,Debit Card,26-35
C222398,Female,61.0,Debit Card,51-65
C269668,Female,60.0,Credit Card,51-65
C149961,Female,39.0,Cash,36-50
C252325,Female,30.0,Cash,26-35
C601094,Female,62.0,Cash,51-65
C177170,Female,51.0,Credit Card,51-65
C179499,Female,27.0,Debit Card,26-35
C332227,Male,67.0,Cash,65+
C280105,Female,32.0,Credit Card,26-35
C616147,Female,65.0,Credit Card,51-65
C222273,Female,65.0,Debit Card,51-65
C325617,Male,21.0,Debit Card,18-25
C278629,Female,34.0,Debit Card,26-35
C161406,Male,33.0,Cash,26-35
C125264,Female,36.0,Cash,36-50
C504332,Female,47.0,Cash,36-50
C175177,Female,60.0,Cash,51-65
C240430,Female,38.0,Credit Card,36-50
C183025,Female,57.0,Credit Card,51-65
C193791,Male,47.0,Cash,36-50
C246576,Female,24.0,Cash,18-25
C182307,Female,53.0,Credit Card,51-65
C243051,Female,31.0,Cash,26-35
C339587,Female,28.0,Credit Card,26-35
C305935,Male,34.0,Debit Card,26-35
C180621,Female,48.0,Cash,36-50
C306197,Female,65.0,Credit Card,51-65
C202209,Female,52.0,Debit Card,51-65
C461631,Female,22.0,Cash,18-25
C318826,Female,23.0,Cash,18-25
C313188,Female,31.0,Cash,26-35
C314748,Male,21.0,Credit Card,18-25
C886447,Female,55.0,Cash,51-65
C299783,Male,26.0,Cash,26-35
C126317,Female,23.0,Cash,18-25
C610606,Male,56.0,Cash,51-65
C313465,Female,44.0,Cash,36-50
C105781,Male,28.0,Credit Card,26-35
C249097,Female,65.0,Cash,51-65
C165623,Male,67.0,Cash,65+
C224421,Female,55.0,Debit Card,51-65
C299036,Female,44.0,Debit Card,36-50
C222482,Male,36.0,Cash,36-50
C292499,Male,22.0,Debit Card,18-25
C121497,Female,41.0,Cash,36-50
C219148,Male,53.0,Cash,51-65
C100713,Male,23.0,Cash,18-25
C528702,Female,19.0,Credit Card,18-25
C152236,Male,18.0,Cash,18-25
C103572,Female,35.0,Debit Card,26-35
C225794,Female,37.0,Debit Card,36-50
C311938,Female,64.0,Credit Card,51-65
C313181,Male,41.0,Credit Card,36-50
C763645,Female,54.0,Credit Card,51-65
C151354,Male,33.0,Credit Card,26-35
C405346,Male,20.0,Cash,18-25
C418372,Female,42.0,Cash,36-50
C272529,Female,62.0,Debit Card,51-65
C278397,Male,66.0,Cash,65+
C177417,Male,24.0,Debit Card,18-25
C217745,Female,67.0,Cash,65+
C906734,Male,20.0,Debit Card,18-25
C312666,Female,68.0,Cash,65+
C149665,Male,45.0,Cash,36-50
C159165,Male,46.0,Cash,36-50
C283634,Female,19.0,Credit Card,18-25
C179237,Male,38.0,Cash,36-50
C193682,Female,20.0,Cash,18-25
C155485,Female,38.0,Credit Card,36-50
C315372,Female,39.0,Credit Card,36-50
C833392,Female,42.0,Cash,36-50
C287616,Male,66.0,Cash,65+
C271219,Female,55.0,Credit Card,51-65
C661567,Female,51.0,Cash,51-65
C193896,Female,65.0,Cash,51-65
C150791,Female,64.0,Cash,51-65
C112038,Female,58.0,Cash,51-65
C185142,Male,46.0,Cash,36-50
C170225,Male,43.0,Cash,36-50
C207142,Female,51.0,Credit Card,51-65
C887007,Female,58.0,Credit Card,51-65
C175970,Male,38.0,Cash,36-50
C224986,Female,58.0,Cash,51-65
C309196,Female,46.0,Cash,36-50
C233531,Female,36.0,Debit Card,36-50
C210137,Female,61.0,Credit Card,51-65
C178008,Female,49.0,Debit Card,36-50
C349309,Male,18.0,Debit Card,18-25
C228220,Female,46.0,Credit Card,36-50
C231696,Male,19.0,Debit Card,18-25
C151353,Female,36.0,Cash,36-50
C168120,Male,61.0,Cash,51-65
C119420,Male,58.0,Credit Card,51-65
C321580,Male,21.0,Cash,18-25
C230552,Female,22.0,Cash,18-25
C152270,Female,54.0,Cash,51-65
C855622,Male,24.0,Cash,18-25
C177841,Female,26.0,Credit Card,26-35
C599668,Female,23.0,Credit Card,18-25
C208787,Female,36.0,Credit Card,36-50
C152138,Female,33.0,Cash,26-35
C628021,Female,34.0,Credit Card,26-35
C261676,Female,33.0,Debit Card,26-35
C128802,Female,58.0,Credit Card,51-65
C169249,Female,35.0,Cash,26-35
C106026,Female,44.0,Cash,36-50
C602885,Female,23.0,Debit Card,18-25
C203068,Female,48.0,Cash,36-50
C320648,Male,18.0,Credit Card,18-25
C231183,Female,57.0,Credit Card,51-65
C188635,Male,28.0,Cash,26-35
C250285,Female,49.0,Cash,36-50
C202741,Female,31.0,Debit Card,26-35
C213140,Male,19.0,Debit Card,18-25
C176814,Female,48.0,Cash,36-50
C200842,Male,41.0,Credit Card,36-50
C310215,Male,33.0,Credit Card,26-35
C302435,Male,18.0,Debit Card,18-25
C160641,Female,34.0,Credit Card,26-35
